Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
181.0,-114.85258359400491,122.0,-91.45278672886445,21648.0,0.794344
182.0,-241.8206771953157,145.0,-93.51924938224666,21793.0,0.7929665
183.0,-24.769502489508625,174.0,-92.9405311695769,21967.0,0.7913135
184.0,-23.272676731195958,141.0,-92.81565057340406,22108.0,0.7899740000000001
185.0,-29.785583597550584,166.0,-90.26157767304852,22274.0,0.788397
186.0,-36.69774037834182,227.0,-90.09468423691843,22501.0,0.7862405
187.0,-85.25670653486371,68.0,-90.2298296883435,22569.0,0.7855945
188.0,-100.97895612920556,89.0,-89.96375217492455,22658.0,0.784749
189.0,-131.28639997352633,140.0,-88.18238532085087,22798.0,0.7834190000000001
190.0,-94.82468541538675,231.0,-88.62856653193643,23029.0,0.7812245
191.0,-24.489750646065886,173.0,-88.47790014567663,23202.0,0.7795810000000001
192.0,-45.12755247062617,221.0,-88.40381288836618,23423.0,0.7774815
193.0,-62.990264174942524,116.0,-88.3157199215585,23539.0,0.7763795
194.0,-18.710626298588437,126.0,-88.0225138576881,23665.0,0.7751825
195.0,-0.23158139205385453,147.0,-86.26988941496046,23812.0,0.7737860000000001
196.0,-55.81139188732566,158.0,-85.89107878691846,23970.0,0.772285
197.0,-87.83804738716086,148.0,-85.88261303168876,24118.0,0.7708790000000001
198.0,-29.090919881779712,191.0,-85.37431464275778,24309.0,0.7690645
199.0,-27.974427864349977,79.0,-84.72289510586394,24388.0,0.768314
200.0,-18.079141321598485,208.0,-84.48184789951247,24596.0,0.766338
201.0,-89.07397737856971,142.0,-84.46288284302597,24738.0,0.764989
202.0,-55.0382245957324,136.0,-84.14926327087471,24874.0,0.7636970000000001
203.0,-44.1481224912112,153.0,-82.59574127880366,25027.0,0.7622435000000001
204.0,-43.333052636567054,132.0,-82.86754598250738,25159.0,0.7609895
205.0,-27.751230430673715,117.0,-82.96873574438384,25276.0,0.759878
206.0,-103.55431869930767,141.0,-82.41760427650766,25417.0,0.7585385
207.0,-30.21446564342547,123.0,-81.92603566613273,25540.0,0.7573700000000001
208.0,-28.623547317921478,171.0,-81.33028611311522,25711.0,0.7557455000000001
209.0,-38.470595780090946,145.0,-80.54202864413159,25856.0,0.754368
210.0,-56.01163776336641,178.0,-79.82475837478006,26034.0,0.752677
