Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
176.0,-84.16463912914742,99.0,-103.39815218346952,19643.0,0.8133915
177.0,-61.427290831062216,120.0,-102.28539583459931,19763.0,0.8122515
178.0,-51.12633342843209,118.0,-99.20943179662454,19881.0,0.8111305
179.0,-53.96731070631584,100.0,-99.34222703579371,19981.0,0.8101805
180.0,-135.48002303392997,106.0,-100.02649583777665,20087.0,0.8091735
181.0,-21.341922490508068,181.0,-99.43251526683393,20268.0,0.807454
182.0,-81.84789656229935,137.0,-99.39010792838594,20405.0,0.8061525
183.0,-8.43254957606446,90.0,-98.52677154403862,20495.0,0.8052975
184.0,-52.60434944857154,119.0,-97.77773147031088,20614.0,0.8041670000000001
185.0,-24.44438352397482,124.0,-96.55296470103907,20738.0,0.8029890000000001
186.0,-9.840681915854717,158.0,-94.24340697035898,20896.0,0.801488
187.0,-89.35139475618882,100.0,-92.43520646083657,20996.0,0.800538
188.0,-54.575738956412856,176.0,-92.0532311142228,21172.0,0.7988660000000001
189.0,8.764464993668241,120.0,-91.15101287656228,21292.0,0.797726
190.0,-9.23372649813409,159.0,-88.61866971073145,21451.0,0.7962155
191.0,-92.4820740249822,127.0,-88.5063746821663,21578.0,0.7950090000000001
192.0,-37.274506167316375,128.0,-87.89784611843464,21706.0,0.793793
193.0,-38.97915961428799,193.0,-87.48868204371416,21899.0,0.7919595
194.0,-74.64485250533865,113.0,-87.90645060409372,22012.0,0.790886
195.0,-49.22396936078123,156.0,-87.3206430343849,22168.0,0.789404
196.0,-90.23845815342044,131.0,-86.3526230830281,22299.0,0.7881595
197.0,-27.496673082645714,180.0,-81.76343093979801,22479.0,0.7864495
198.0,-32.344317083553335,138.0,-80.44140141733988,22617.0,0.7851385
199.0,-21.96901161874753,188.0,-79.43282414065678,22805.0,0.7833525
200.0,-32.713213945746645,91.0,-75.74670952718554,22896.0,0.7824880000000001
201.0,-66.78831632050077,178.0,-76.13114602905874,23074.0,0.780797
202.0,-5.268788117823178,190.0,-75.09551398871598,23264.0,0.778992
203.0,-59.64909915570253,85.0,-74.94290144836759,23349.0,0.7781845000000001
204.0,-99.3049868932881,143.0,-74.50068572199001,23492.0,0.776826
205.0,-78.29970624678906,153.0,-74.8681065907722,23645.0,0.7753725
206.0,-41.885294486713356,161.0,-72.6354812285904,23806.0,0.7738430000000001
207.0,-54.725047705815285,148.0,-73.03411426901869,23954.0,0.772437
208.0,-20.70933140235738,184.0,-71.38347667293966,24138.0,0.7706890000000001
209.0,-28.694480668393055,142.0,-70.70737377429492,24280.0,0.76934
210.0,26.110452499000573,209.0,-69.46075289896223,24489.0,0.7673545
211.0,-26.622533382065342,168.0,-67.21274191909437,24657.0,0.7657585
212.0,-31.52224475425551,181.0,-66.90584537086679,24838.0,0.764039
213.0,-63.37827945877882,500.0,-67.00133741481731,25338.0,0.759289
214.0,-28.177238383977425,185.0,-66.56873762921474,25523.0,0.7575315
215.0,-31.037290089891926,242.0,-66.19819573812241,25765.0,0.7552325
216.0,-76.62150849084962,107.0,-66.30956381071461,25872.0,0.754216
217.0,-77.01681690543809,86.0,-64.3066818845718,25958.0,0.753399
218.0,-19.074558376807346,92.0,-64.39429662344317,26050.0,0.752525
219.0,-38.19213915339807,197.0,-64.26130017095393,26247.0,0.7506535000000001
220.0,-3.904959526331723,187.0,-61.808571729365156,26434.0,0.748877
221.0,-72.13895751671467,140.0,-61.12221125087833,26574.0,0.747547
222.0,-23.31740917195566,158.0,-60.35464179482789,26732.0,0.746046
223.0,-56.717441323615965,117.0,-59.861303090271605,26849.0,0.7449345
224.0,-22.913304042769198,112.0,-59.50387923039261,26961.0,0.7438705000000001
225.0,-125.31635113164455,108.0,-59.31464753428201,27069.0,0.7428445
226.0,-1.272044847974314,152.0,-58.52218439366188,27221.0,0.7414005
227.0,13.853594442908602,111.0,-58.08510737044057,27332.0,0.7403460000000001
228.0,-61.82619875453664,128.0,-56.078966204609195,27460.0,0.7391300000000001
229.0,-43.34711444761174,108.0,-56.02483685260648,27568.0,0.7381040000000001
230.0,-22.963086634328533,152.0,-55.24682697086999,27720.0,0.7366600000000001
231.0,-37.97675714414931,117.0,-54.67998029754095,27837.0,0.7355485
232.0,-14.026609094293704,186.0,-53.46205425334016,28023.0,0.7337815000000001
233.0,-74.20473272255546,84.0,-54.01990689487802,28107.0,0.7329835
234.0,-78.58811802464179,124.0,-53.820916753257464,28231.0,0.7318055000000001
235.0,37.08998555861885,216.0,-53.05561928792605,28447.0,0.7297535
236.0,-4.403393664465099,188.0,-53.0031088887332,28635.0,0.7279675000000001
237.0,-32.921491604265725,115.0,-52.53660609475252,28750.0,0.726875
238.0,-21.00096534948304,190.0,-51.95320148779484,28940.0,0.7250700000000001
