Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
290.0,-15.632000789024715,201.0,-37.8794990015451,38920.0,0.63026
291.0,-17.33807899401627,183.0,-37.35679686372423,39103.0,0.6285215000000001
292.0,-23.293611748954874,194.0,-36.73621317238319,39297.0,0.6266785
293.0,-40.28833444866069,213.0,-36.866348324902575,39510.0,0.6246550000000001
294.0,-25.0665072301953,129.0,-37.11710204984791,39639.0,0.6234295000000001
295.0,-36.55041640854858,107.0,-37.01643860017034,39746.0,0.6224130000000001
296.0,-10.089687006960553,500.0,-37.01555164400464,40246.0,0.6176630000000001
297.0,-32.940764017273835,357.0,-36.46362054950927,40603.0,0.6142715000000001
298.0,-55.04816965664173,123.0,-36.722365127738,40726.0,0.6131030000000001
299.0,-50.84540837427106,290.0,-36.541320579928204,41016.0,0.6103480000000001
300.0,-23.597519621121677,129.0,-35.85715739805524,41145.0,0.6091225
301.0,0.5714517862190007,158.0,-35.21939208300188,41303.0,0.6076215
302.0,-112.57320762055807,149.0,-33.16032945639316,41452.0,0.606206
303.0,70.03752887467637,500.0,-31.76967113101213,41952.0,0.601456
304.0,-10.621225778930452,135.0,-31.997744701249488,42087.0,0.6001735
305.0,-32.55970887051346,143.0,-31.71346598265111,42230.0,0.5988150000000001
306.0,-67.43611089722097,335.0,-32.251335376713406,42565.0,0.5956325
307.0,43.6892100889436,500.0,-31.769132513198052,43065.0,0.5908825
308.0,87.85874783702317,500.0,-30.371239438320153,43565.0,0.5861325000000001
309.0,14.998133572941642,500.0,-29.460553237466147,44065.0,0.5813825
310.0,-14.839143683907153,500.0,-29.399677901896876,44565.0,0.5766325000000001
311.0,-21.08192921017522,220.0,-29.32596538661599,44785.0,0.5745425000000001
312.0,43.23938937047703,500.0,-28.18701540888593,45285.0,0.5697925
313.0,42.77617195570706,500.0,-27.619460169561485,45785.0,0.5650425000000001
314.0,-35.55490436124374,123.0,-26.797809815091018,45908.0,0.563874
315.0,-22.54150516861403,500.0,-26.448631101905576,46408.0,0.5591240000000001
316.0,-68.67522256265289,145.0,-25.296482221417847,46553.0,0.5577465
317.0,-160.58516141715089,199.0,-26.773051656815987,46752.0,0.5558560000000001
318.0,11.319793899383223,500.0,-26.165729909997154,47252.0,0.5511060000000001
319.0,31.543637000550675,500.0,-25.69979093620084,47752.0,0.5463560000000001
320.0,-53.87291740976413,133.0,-25.96582514991984,47885.0,0.5450925
321.0,-223.42478474553548,302.0,-27.997715748436338,48187.0,0.5422235000000001
322.0,-21.39892446843385,500.0,-28.029754655655875,48687.0,0.5374735
323.0,-27.956055476228542,91.0,-28.10137324196917,48778.0,0.5366090000000001
324.0,4.8510066233311715,500.0,-28.0414691924712,49278.0,0.5318590000000001
325.0,54.56925849696048,500.0,-27.03333966808988,49778.0,0.527109
326.0,-37.463398006927356,338.0,-26.481940886719848,50116.0,0.5238980000000001
327.0,24.749580170689594,500.0,-26.078247042491917,50616.0,0.519148
328.0,54.797726989501335,500.0,-25.18762711160142,51116.0,0.5143980000000001
329.0,74.45826856025352,500.0,-24.322210649031167,51616.0,0.5096480000000001
330.0,10.154286700707544,500.0,-24.18076882321243,52116.0,0.5048980000000001
331.0,25.19135656207812,500.0,-23.667383269836055,52616.0,0.500148
332.0,9.588221673451855,174.0,-23.263385346194582,52790.0,0.498495
333.0,-26.37418670042345,86.0,-23.700281314837454,52876.0,0.49767800000000006
334.0,77.74630016648518,500.0,-22.36940126725655,53376.0,0.49292800000000003
335.0,-19.765060986481046,500.0,-21.396112580132908,53876.0,0.4881780000000001
336.0,-100.84564735724355,409.0,-21.87265154584452,54285.0,0.4842925
337.0,-2.6526382965421926,500.0,-22.040806745738305,54785.0,0.4795425000000001
338.0,30.316421067871797,500.0,-21.22938023655205,55285.0,0.47479250000000006
339.0,28.524773921584003,500.0,-20.41200777693273,55785.0,0.47004250000000003
340.0,-162.2965459939515,329.0,-21.959270222681088,56114.0,0.466917
341.0,49.43112574557423,500.0,-21.478903840432082,56614.0,0.4621670000000001
342.0,64.44722167174818,500.0,-20.644344624802503,57114.0,0.4574170000000001
343.0,85.9925198742839,500.0,-18.68684082418677,57614.0,0.45266700000000004
344.0,87.20311528737828,500.0,-17.280205305210824,58114.0,0.4479170000000001
345.0,38.690530017612794,500.0,-16.86123188197698,58614.0,0.4431670000000001
346.0,57.502638148945096,500.0,-16.189693351310382,59114.0,0.43841700000000006
347.0,14.323495534057134,500.0,-15.827274252127465,59614.0,0.433667
348.0,9.07922905548497,500.0,-15.572378515145136,60114.0,0.4289170000000001
349.0,75.94186266365101,500.0,-14.880231535596002,60614.0,0.42416700000000007
350.0,37.99640554730195,500.0,-14.216363938699233,61114.0,0.41941700000000004
351.0,-41.151217548433394,117.0,-14.099071765993617,61231.0,0.4183055000000001
352.0,66.29107185097888,500.0,-13.651155755381833,61731.0,0.4135555000000001
353.0,17.87173305825463,500.0,-13.048346128607859,62231.0,0.40880550000000004
354.0,41.3273948727757,500.0,-12.107199736883372,62731.0,0.4040555000000001
355.0,-29.0325068302205,156.0,-11.902913333245646,62887.0,0.40257350000000003
356.0,45.51679920078985,500.0,-10.962966239423638,63387.0,0.3978235000000001
357.0,-13.727401176101546,500.0,-10.48158314941458,63887.0,0.3930735000000001
358.0,39.27351998142475,500.0,-9.114277696727111,64387.0,0.38832350000000004
359.0,1.298432273923552,500.0,-9.139624138402011,64887.0,0.3835735000000001
360.0,49.157284250522316,500.0,-8.352576139024086,65387.0,0.3788235000000001
361.0,-5.72149583136307,500.0,-8.168086191413439,65887.0,0.37407350000000006
362.0,22.898902805968753,500.0,-7.721782673573439,66387.0,0.3693235
363.0,-36.72647174977421,500.0,-7.694611558784622,66887.0,0.3645735000000001
364.0,-5.211623343205673,80.0,-7.434713943991568,66967.0,0.3638135000000001
365.0,26.43011888712479,500.0,-6.976589659743767,67467.0,0.3590635000000001
366.0,44.72156930253552,500.0,-5.786541340448261,67967.0,0.35431350000000006
367.0,46.929912764704746,500.0,-4.818258236251177,68467.0,0.3495635
368.0,33.38503388867883,500.0,-4.663049333249993,68967.0,0.3448135000000001
369.0,79.5125146849972,500.0,-3.8317989598512576,69467.0,0.3400635000000001
370.0,-64.73059698148325,500.0,-4.598789369931102,69967.0,0.33531350000000004
371.0,67.57886380878058,500.0,-3.2719411458322902,70467.0,0.3305635000000001
372.0,-15.45173160253043,500.0,-2.8302995926737617,70967.0,0.3258135000000001
