Episode,Reward,Steps,AvgReward,TotalSteps,Epsilon
68.0,61.066992356902176,157.0,-167.9099106220754,7837.0,0.9255485
69.0,-279.2453298031817,142.0,-169.52346742180157,7979.0,0.9241995000000001
70.0,-207.60996332649862,131.0,-170.0675602204401,8110.0,0.922955
71.0,-114.69800384708329,135.0,-169.2877073137731,8245.0,0.9216725
72.0,-309.8282411457061,117.0,-171.23965917254995,8362.0,0.920561
73.0,-197.92647700840132,69.0,-171.60523201961638,8431.0,0.9199055
74.0,-202.20159723023687,163.0,-172.0186964143545,8594.0,0.918357
75.0,-75.24312738496943,80.0,-170.72835549396268,8674.0,0.917597
76.0,-129.74454084142548,99.0,-170.18909477485036,8773.0,0.9166565
77.0,-99.40669037018675,148.0,-169.269842769595,8921.0,0.9152505
78.0,-76.87624702119851,101.0,-168.0853094907694,9022.0,0.914291
79.0,-77.70533049226127,128.0,-166.94125912369967,9150.0,0.913075
80.0,-315.1702007774051,87.0,-168.79412089437102,9237.0,0.9122485
81.0,-193.54114536454716,99.0,-169.09963971499045,9336.0,0.911308
82.0,-166.75990993172456,105.0,-169.07110642495064,9441.0,0.9103105
83.0,-77.095842040648,118.0,-167.9629707094771,9559.0,0.9091895
84.0,-64.77150292285057,86.0,-166.73450085487443,9645.0,0.9083725
85.0,-201.6039250855647,152.0,-167.14472937523547,9797.0,0.9069285
86.0,-222.82260888547586,123.0,-167.79214657884293,9920.0,0.90576
87.0,-140.59233536161312,152.0,-167.4795050705989,10072.0,0.904316
88.0,-211.7813610040481,117.0,-167.98293525166085,10189.0,0.9032045
89.0,-37.31250801739415,160.0,-166.5147282040848,10349.0,0.9016845
90.0,-58.780413124916294,122.0,-165.3176802587607,10471.0,0.9005255
91.0,-178.99283666302057,122.0,-165.46795670276356,10593.0,0.8993665
92.0,-110.75173736903133,136.0,-164.87321518826647,10729.0,0.8980745
93.0,-26.458193854578838,138.0,-163.38488162553864,10867.0,0.8967635
94.0,-60.13204675022836,145.0,-162.2864472119715,11012.0,0.895386
95.0,-171.36001900872867,126.0,-162.38195849404266,11138.0,0.894189
96.0,-83.89777926632442,94.0,-161.56441496042058,11232.0,0.893296
97.0,-141.77139840366883,107.0,-161.3603632433407,11339.0,0.8922795
98.0,-370.9947038747685,173.0,-163.49948916815117,11512.0,0.890636
99.0,-15.249659590226912,74.0,-162.00201614211153,11586.0,0.889933
100.0,-140.73689356531114,143.0,-161.78936491634352,11729.0,0.8885745
101.0,-232.3564510912547,130.0,-159.6145587766313,11859.0,0.8873395000000001
102.0,-198.75453499663843,107.0,-160.51404108584435,11966.0,0.886323
103.0,-159.81032642133508,115.0,-157.0500739335281,12081.0,0.8852305
104.0,-82.01703779010728,149.0,-156.81552491142097,12230.0,0.883815
105.0,-52.51271860575048,105.0,-154.1508331064584,12335.0,0.8828175
106.0,-66.77365857734144,194.0,-152.3305909982875,12529.0,0.8809745
107.0,-116.85111982279393,98.0,-152.2796462476957,12627.0,0.8800435
108.0,-49.072798874675854,160.0,-151.76164071013568,12787.0,0.8785235
109.0,-100.73786075568016,106.0,-149.8629675749823,12893.0,0.8775165
110.0,-48.018879683966965,72.0,-149.6490428533645,12965.0,0.8768325
111.0,-40.1413845372568,170.0,-148.94270605252146,13135.0,0.8752175
112.0,-73.32983145301723,120.0,-147.295130452114,13255.0,0.8740775000000001
113.0,-193.25494319214334,131.0,-148.2996875518631,13386.0,0.872833
114.0,-78.76749981135472,76.0,-147.41635897644946,13462.0,0.8721110000000001
115.0,-174.32389274975273,150.0,-148.2429279018035,13612.0,0.8706860000000001
116.0,-53.026745553338834,128.0,-147.52516408939772,13740.0,0.86947
117.0,-253.28699155740554,85.0,-149.26661590049082,13825.0,0.8686625
118.0,-234.8048014949873,115.0,-151.90067915120417,13940.0,0.86757
119.0,-17.30472415610089,74.0,-150.80551207545614,14014.0,0.866867
120.0,-101.6404611757641,140.0,-150.1301359296991,14154.0,0.865537
121.0,-45.77456840512812,97.0,-149.7500832861048,14251.0,0.8646155
122.0,-28.789211874441207,214.0,-150.85670666814704,14465.0,0.8625825
123.0,-89.26177419199463,138.0,-150.09586959457536,14603.0,0.8612715
124.0,-132.87839406857455,75.0,-150.31723859774533,14678.0,0.8605590000000001
125.0,-72.3734344389899,97.0,-148.77656762143886,14775.0,0.8596375
126.0,-43.06173232111581,124.0,-146.85180549842391,14899.0,0.8584595
